date,isin,desig,book,accrued,funding,pullToPar,carry,brokerFeePnl,cashTradingPnl,cashDelta,newBiz,estPnl,source
2026-03-26,FR32OC6UZHR7,Emma,CRB_Emma_1,4243.05,-2472.04,-446.21,1324.8,504.65,-8322.36,11309.53,-7817.71,4816.62,UNTAGGED
2026-03-26,DEJIUJV6OH98,Alexander,CRB_Alexander_2,2625.63,-2442.59,-273.82,-90.78,547.16,-1284.28,6862.64,-737.12,6034.74,UNTAGGED
2026-03-26,CHDBDW2PCN98,Anya,CRB_Anya_1,118.24,-2670.74,-477.31,-3029.81,1640.59,-3360.44,8522.33,-1719.85,3772.67,RFQ_LT
2026-03-26,JP84AZYTJXE6,Andy,CRB_Andy_1,3984.73,-614.39,458.3,3828.64,1078.37,4279.25,-11889.04,5357.62,-2702.78,TRANSFER
2026-03-26,DEQ85JSG65K8,Taylor,CRB_Taylor_1,613.44,-1817.36,-49.7,-1253.62,-1559.36,1875.14,9149.71,315.78,8211.87,VOICE
2026-03-26,SEHNF877VRE5,James,CRB_James_3,3011.03,-1246.33,29.82,1794.52,-332.7,-4512.42,344.48,-4845.12,-2706.12,BROKER
2026-03-26,JPIIUC039TE7,Taylor,CRB_Taylor_3,969.44,-1909.14,117.1,-822.6,-1985.07,-855.03,5491.86,-2840.1,1829.16,SWEEP
2026-03-26,NLFSV871YZO5,Alexander,CRB_Alexander_1,701.78,-2056.35,119.14,-1235.43,-34.73,8290.84,-6131.24,8256.11,889.44,UNTAGGED
2026-03-26,CH6QICATVAZ0,James,CRB_James_3,3962.4,-874.6,299.11,3386.91,-1229.34,-2058.7,3429.99,-3288.04,3528.86,UNTAGGED
2026-03-26,FRCBLSKRT059,Andy,CRB_Andy_1,2497.76,-1122.92,179.54,1554.38,309.57,-750.14,9452.88,-440.57,10566.69,TRANSFER
2026-03-26,CHIRODXMO5B1,Anya,CRB_Anya_2,3023.29,-531.61,-67.26,2424.42,-1930.71,9181.1,2842.29,7250.39,12517.1,TRANSFER
2026-03-26,USOM5IGQPKI1,Andy,CRB_Andy_1,3409.2,-824.87,278.57,2862.9,-1033.02,1435.42,12794.63,402.4,16059.93,RFQ_ST
2026-03-26,CH34DXTAD1I6,Emma,CRB_Emma_1,3077.61,-2482.93,-205.71,388.97,-1543.86,8495.91,-10.07,6952.05,7330.95,PT
2026-03-26,CHR56FAO72K8,Andy,CRB_Andy_2,1109.95,-2029.84,-404.89,-1324.78,-261.89,-7938.68,5202.29,-8200.57,-4323.06,RFQ_LT
2026-03-26,CHFK8UT0CVS8,James,CRB_James_3,4164.5,-1141.76,-126.97,2895.77,-818.53,-6634.41,-10187.84,-7452.94,-14745.01,TRANSFER
2026-03-26,DECS4CC5O7U9,Taylor,CRB_Taylor_2,2217.72,-1817.69,-468.55,-68.52,-1848.95,3058.36,4737.68,1209.41,5878.57,SWEEP
2026-03-26,SEBCXULJYLJ2,Andy,CRB_Andy_3,4540.66,-2388.4,328.15,2480.41,-1132.83,-8451.75,-12140.06,-9584.58,-19244.23,VOICE
2026-03-26,JPQ77AWUDTS2,Andy,CRB_Andy_3,2420.1,-671.96,488.6,2236.74,897.78,-8747.24,-7998.2,-7849.46,-13610.92,BROKER
2026-03-26,CA55NF4ZW9X0,Taylor,CRB_Taylor_1,1781.26,-2372.03,190.42,-400.35,-6.17,-1577.43,-10613.82,-1583.6,-12597.77,SWEEP
2026-03-26,NLKX7EEDTJV5,Andy,CRB_Andy_1,3461.41,-2984.61,491.13,967.93,1683.33,-4406.35,-6271.48,-2723.02,-8026.57,RFQ_ST
2026-03-26,FRY4SJ6BW3B5,Alexander,CRB_Alexander_1,1739.25,-2614.96,-460.27,-1335.98,-38.25,-3231.59,13359.68,-3269.84,8753.86,VOICE
2026-03-26,DEWJ0TPAC568,Anya,CRB_Anya_2,4684.98,-130.37,467.98,5022.59,-113.15,8234.83,-6857.43,8121.68,6286.84,SWEEP
2026-03-26,US4UFEL62463,Alexander,CRB_Alexander_1,317.7,-9.52,-220.97,87.21,-860.36,-6115.96,-11474.71,-6976.32,-18363.82,RFQ_ST
2026-03-26,FRYMU5907IF2,Anya,CRB_Anya_1,1812.34,-651.1,491.56,1652.8,1773.82,1520.64,-14163.36,3294.46,-9216.1,VOICE
2026-03-26,AUA0L7253J21,Taylor,CRB_Taylor_3,4647.69,-2273.14,-206.03,2168.52,889.1,-8447.49,-6807.18,-7558.39,-12197.05,PT
2026-03-26,AU54I3QK2IA3,James,CRB_James_2,1264.16,-1283.51,-434.67,-454.02,-42.56,-7383.79,7738.21,-7426.35,-142.16,RFQ_ST
2026-03-26,AUL58KXO9T71,Emma,CRB_Emma_2,3868.8,-314.76,-225.25,3328.79,-454.23,-883.39,-4021.67,-1337.62,-2030.5,BROKER
2026-03-26,JPG8JDP0LVS6,Anya,CRB_Anya_1,2623.24,-2642.97,-44.82,-64.55,-1462.11,9950.77,3525.37,8488.66,11949.48,BROKER
2026-03-26,SEGBPS3Y70H6,Anya,CRB_Anya_1,1083.82,-1351.85,-266.97,-535.0,1286.53,9641.06,5101.37,10927.59,15493.96,UNTAGGED
2026-03-26,GB87WXE6SYL4,Andy,CRB_Andy_2,1236.46,-2317.02,-173.17,-1253.73,1082.86,-3585.82,-3699.01,-2502.96,-7455.7,RFQ_LT
2026-03-26,NLEP7Y6WKTA4,James,CRB_James_2,2238.39,-1682.34,31.24,587.29,-1028.93,6769.22,-10645.01,5740.29,-4317.43,TRANSFER
2026-03-26,FRPUXQPHR622,Andy,CRB_Andy_3,360.46,-1212.18,217.22,-634.5,-1692.51,-7759.47,-3418.15,-9451.98,-13504.63,SWEEP
2026-03-26,GBKXWD8IL3F0,Taylor,CRB_Taylor_1,3846.18,-2144.58,-202.07,1499.53,-979.05,-94.25,-139.73,-1073.3,286.5,BROKER
2026-03-26,FR9W1Q5UZNO2,Alexander,CRB_Alexander_2,1582.53,-2047.77,390.44,-74.8,1781.68,6850.0,10679.64,8631.68,19236.52,SWEEP
2026-03-26,US6452H2ZQU1,James,CRB_James_2,3727.75,-167.83,297.22,3857.14,961.53,4181.17,9277.27,5142.7,18277.11,TRANSFER
2026-03-26,CHEQTUL1P366,Andy,CRB_Andy_1,2510.9,-2009.8,-158.63,342.47,1004.29,1707.76,8708.89,2712.05,11763.41,BROKER
2026-03-26,NLQF5Q14J1R3,Emma,CRB_Emma_2,4790.3,-370.37,34.15,4454.08,1626.33,-9560.22,14124.99,-7933.89,10645.18,TRANSFER
2026-03-26,JPPZIM6CFNF3,Alexander,CRB_Alexander_1,2813.48,-2382.98,410.87,841.37,1782.46,2585.75,7602.95,4368.21,12812.53,TRANSFER
2026-03-26,GBOLQC3O18A9,Taylor,CRB_Taylor_2,1750.36,-2710.43,-92.52,-1052.59,-281.7,-3795.05,-2115.57,-4076.75,-7244.91,SWEEP
2026-03-26,AUR7KO64T023,Emma,CRB_Emma_1,1406.21,-1138.44,437.18,704.95,-163.2,-2659.71,8109.37,-2822.91,5991.41,UNTAGGED
2026-03-26,CHHPBMYOFQE9,James,CRB_James_3,3972.18,-63.52,-406.42,3502.24,-213.88,5875.81,6236.32,5661.93,15400.49,PT
2026-03-26,NLAOUAXEQBN3,Emma,CRB_Emma_1,3317.41,-522.65,280.25,3075.01,478.15,9471.07,-4850.6,9949.22,8173.63,BROKER
2026-03-26,CHL1N13JCAT5,Anya,CRB_Anya_1,2874.31,-1438.93,162.13,1597.51,91.82,-6912.69,9616.71,-6820.87,4393.35,TRANSFER
2026-03-26,FRX2X18HAFE1,James,CRB_James_3,701.93,-2137.22,73.06,-1362.23,943.79,-3538.64,13570.83,-2594.85,9613.75,BROKER
2026-03-26,SE8QJNV8Z2F4,Emma,CRB_Emma_1,1565.45,-1241.18,-170.08,154.19,217.8,-7698.68,11513.15,-7480.88,4186.46,BROKER
2026-03-26,GBU7U6N7HV33,Andy,CRB_Andy_1,1622.5,-688.22,-403.78,530.5,-123.99,-5407.35,14042.04,-5531.34,9041.2,SWEEP
2026-03-26,GBZKY22UBTX1,Emma,CRB_Emma_1,4753.5,-2505.04,379.73,2628.19,1592.25,-5642.44,9208.98,-4050.19,7786.98,PT
2026-03-26,NLXAPRPN6QF2,Taylor,CRB_Taylor_1,3768.67,-260.65,22.78,3530.8,-1412.51,-812.21,9031.31,-2224.72,10337.39,BROKER
2026-03-26,NL8J3TRP0J41,Anya,CRB_Anya_2,2670.88,-961.47,364.02,2073.43,-1541.48,-4112.75,-2326.13,-5654.23,-5906.93,PT
2026-03-26,JP5IQVNB4GH4,Emma,CRB_Emma_1,1391.55,-2245.24,-283.86,-1137.55,1664.34,-1301.76,-11125.54,362.58,-11900.51,VOICE
2026-03-26,CAKV5USGIOT3,Anya,CRB_Anya_1,2090.14,-2131.68,311.51,269.97,-841.82,-8613.05,47.65,-9454.87,-9137.25,BROKER
2026-03-26,CHXR2DHYLUR8,Taylor,CRB_Taylor_3,2658.21,-1583.49,356.85,1431.57,-907.43,3180.37,14198.81,2272.94,17903.32,PT
2026-03-26,CAP0LZJJEGE8,Emma,CRB_Emma_2,917.45,-1927.62,-251.56,-1261.73,-81.62,438.97,-6911.56,357.35,-7815.94,RFQ_LT
2026-03-26,DEG0JV1V93K5,Anya,CRB_Anya_2,1831.42,-184.18,104.46,1751.7,477.26,3600.52,-2951.09,4077.78,2878.39,BROKER
2026-03-26,DEKZEBBK7W11,Alexander,CRB_Alexander_2,2669.22,-2636.62,467.13,499.73,-375.95,-8041.74,-13806.92,-8417.69,-21724.88,UNTAGGED
2026-03-26,USUQPGB7R3O1,Anya,CRB_Anya_1,543.38,-2369.8,230.69,-1595.73,328.55,7546.12,1462.53,7874.67,7741.47,VOICE
2026-03-26,SEWBFUK9E1V9,Emma,CRB_Emma_1,4705.86,-563.19,-421.93,3720.74,905.69,5745.7,-9911.85,6651.39,460.28,RFQ_LT
2026-03-26,FR1N6KVPUC81,Taylor,CRB_Taylor_2,4428.24,-1746.8,-11.83,2669.61,-1410.59,-4118.91,-6868.6,-5529.5,-9728.49,RFQ_ST
2026-03-26,FRWJCITFOYQ0,Alexander,CRB_Alexander_2,727.38,-2140.39,-27.98,-1440.99,-684.98,-8702.49,-11073.33,-9387.47,-21901.79,SWEEP
2026-03-26,FRKK4CIJ2V23,Taylor,CRB_Taylor_2,2293.03,-2002.82,52.15,342.36,1320.03,-4811.43,1364.2,-3491.4,-1784.84,RFQ_ST
2026-03-26,AUEIFJFC2V34,Anya,CRB_Anya_2,3393.99,-2919.1,252.1,726.99,-524.55,-4376.97,-7365.86,-4901.52,-11540.39,BROKER
2026-03-26,CHEYZ7SRCBP5,Andy,CRB_Andy_2,3559.83,-1958.49,-53.35,1547.99,1432.56,7243.34,-5535.14,8675.9,4688.75,RFQ_ST
2026-03-26,SEJD84U89YJ0,Taylor,CRB_Taylor_1,648.1,-760.56,-451.9,-564.36,-1007.53,4153.88,-12917.47,3146.35,-10335.48,BROKER
2026-03-26,DEQX6GVWRDM5,Alexander,CRB_Alexander_1,1191.36,-1503.47,254.63,-57.48,-70.5,7239.46,5514.03,7168.96,12625.51,RFQ_ST
2026-03-26,CAY4LYK83TQ5,Andy,CRB_Andy_2,3098.0,-2386.92,-53.09,657.99,245.57,1005.01,-3402.32,1250.58,-1493.75,RFQ_LT
2026-03-26,JPL8OS9XTOG5,Anya,CRB_Anya_2,2031.9,-382.73,-184.93,1464.24,-1449.33,2243.29,8848.6,793.96,11106.8,VOICE
2026-03-26,SE1W1HT7PZE9,Andy,CRB_Andy_3,1164.48,-1457.5,391.04,98.02,-1498.55,2753.69,-12314.21,1255.14,-10961.05,PT
2026-03-26,FRZLAOI4E8X2,Alexander,CRB_Alexander_2,3558.19,-1730.55,469.99,2297.63,-591.21,5047.66,13679.25,4456.45,20433.33,PT
2026-03-26,CH7KZORQQFG9,Taylor,CRB_Taylor_3,4251.74,-914.93,-185.81,3151.0,-1303.91,8818.07,-10566.87,7514.16,98.29,RFQ_ST
2026-03-26,NL0EC14M2JA4,Emma,CRB_Emma_1,1364.95,-2725.54,323.61,-1036.98,-1307.87,-4706.74,-5471.51,-6014.61,-12523.1,VOICE
2026-03-26,SEUX5QRL1N73,Taylor,CRB_Taylor_1,402.73,-1653.51,-340.04,-1590.82,-137.04,-212.94,-8624.54,-349.98,-10565.34,VOICE
2026-03-26,FRUI1B0Z3NX2,Emma,CRB_Emma_1,4305.35,-2541.96,303.31,2066.7,491.97,8171.48,-591.21,8663.45,10138.94,PT
2026-03-26,CH8E8LD4D6A2,Emma,CRB_Emma_1,1885.81,-2382.07,359.49,-136.77,1049.72,-1475.56,10276.39,-425.84,9713.78,SWEEP
2026-03-26,AU58C2JWOCL8,Andy,CRB_Andy_3,2688.31,-320.81,420.92,2788.42,1204.11,8438.11,723.85,9642.22,13154.49,RFQ_LT
2026-03-26,AU8W5RTWIYK3,James,CRB_James_2,4130.63,-564.65,222.77,3788.75,1137.58,-6202.81,-11520.92,-5065.23,-12797.4,RFQ_ST
2026-03-26,GBPDW5PY6B24,James,CRB_James_3,4958.89,-2699.04,493.19,2753.04,-1015.05,90.14,12767.11,-924.91,14595.24,VOICE
2026-03-26,CANFTU2GC5W3,Anya,CRB_Anya_2,593.78,-1809.52,-89.04,-1304.78,-1738.57,-4860.18,-13795.96,-6598.75,-21699.49,VOICE
2026-03-26,CH6FQJJA26Y2,Emma,CRB_Emma_2,2013.48,-2714.1,422.12,-278.5,65.76,-5637.47,-14289.28,-5571.71,-20139.49,PT
2026-03-26,GBPMVXPJ4HN7,Emma,CRB_Emma_1,4902.88,-152.25,93.15,4843.78,409.15,-5334.59,1676.88,-4925.44,1595.22,BROKER
2026-03-26,GBIUU9K9XJU0,Anya,CRB_Anya_2,3971.42,-482.28,-231.5,3257.64,-1353.97,3747.48,-13146.21,2393.51,-7495.06,BROKER
2026-03-26,SE0361I2HGJ2,Emma,CRB_Emma_1,2827.83,-1470.49,149.67,1507.01,532.35,7180.9,-4389.32,7713.25,4830.94,BROKER
2026-03-26,GB6XLPU0DK02,Taylor,CRB_Taylor_3,3764.14,-1699.01,-324.07,1741.06,-1582.94,6059.73,13522.39,4476.79,19740.24,RFQ_ST
2026-03-26,FRET8T63J3R4,Emma,CRB_Emma_1,955.51,-2251.75,-474.52,-1770.76,-1389.68,-2147.14,-10248.89,-3536.82,-15556.47,RFQ_ST
2026-03-26,CA2QC1IYYO48,Alexander,CRB_Alexander_2,3662.33,-158.12,219.7,3723.91,-1276.97,5350.03,12878.1,4073.06,20675.07,RFQ_ST
2026-03-26,CADOJEN0JNW5,Andy,CRB_Andy_1,2865.03,-1530.47,-403.02,931.54,-261.17,6966.94,-6925.79,6705.77,711.52,RFQ_ST
2026-03-26,GBYQW7LVXWQ4,Taylor,CRB_Taylor_2,2061.79,-2165.83,386.95,282.91,335.58,-9637.83,9261.87,-9302.25,242.53,SWEEP
2026-03-26,AUEBB9EITNN8,Emma,CRB_Emma_2,1060.38,-287.94,58.56,831.0,379.65,2749.54,10210.2,3129.19,14170.39,TRANSFER
2026-03-26,AUV05X4W7KY3,Anya,CRB_Anya_1,4390.11,-2844.34,452.03,1997.8,1505.14,2327.89,-7498.95,3833.03,-1668.12,PT
2026-03-26,CHQIN9N6XCJ1,Alexander,CRB_Alexander_1,2802.19,-2754.36,-420.39,-372.56,624.66,-2719.28,10408.28,-2094.62,7941.1,RFQ_ST
2026-03-26,CHDHX8BM92H8,Alexander,CRB_Alexander_1,2457.6,-2792.16,90.99,-243.57,-1773.81,-457.19,-8191.34,-2231.0,-10665.91,PT
2026-03-26,FRV3I12VJ998,Andy,CRB_Andy_3,4175.84,-1531.86,159.93,2803.91,-1407.43,8261.28,3785.85,6853.85,13443.61,UNTAGGED
2026-03-26,JP2D5EM2VAJ2,James,CRB_James_2,4361.92,-279.51,347.41,4429.82,-458.86,-3646.79,7743.0,-4105.65,8067.17,SWEEP
2026-03-26,AUS0R2SDS8B8,Andy,CRB_Andy_3,2902.68,-367.71,-353.17,2181.8,95.21,-6537.17,3116.49,-6441.96,-1143.67,SWEEP
2026-03-26,JPQ8CROYR6C1,Emma,CRB_Emma_1,3336.95,-2951.54,-450.11,-64.7,-1097.0,3297.4,-9505.92,2200.4,-7370.22,VOICE
2026-03-27,GBAJI0Y6DPB3,Anya,CRB_Anya_2,2647.71,-875.52,-462.69,1309.5,1975.94,1626.96,453.58,3602.9,5365.98,BROKER
2026-03-27,FRSAHXTHV3A2,Emma,CRB_Emma_1,3125.43,-720.27,-210.82,2194.34,-1650.51,9241.6,10640.55,7591.09,20425.98,RFQ_ST
2026-03-27,AUMF8MDD4V37,Taylor,CRB_Taylor_2,107.26,-995.13,437.38,-450.49,785.88,-4295.05,1736.36,-3509.17,-2223.3,PT
2026-03-27,NLE7CKW5NGC3,James,CRB_James_1,1292.83,-1112.82,319.16,499.17,161.7,3008.59,-14165.65,3170.29,-10496.19,UNTAGGED
2026-03-27,JP945NQ4FMY1,Taylor,CRB_Taylor_2,3711.97,-1708.85,18.36,2021.48,1155.59,7168.68,3385.23,8324.27,13730.98,UNTAGGED
2026-03-27,SEWTIQJ7YHL0,Emma,CRB_Emma_1,1716.38,-2180.0,-56.63,-520.25,-635.52,-1205.33,8267.44,-1840.85,5906.34,VOICE
2026-03-27,FR32OC6UZHR7,Emma,CRB_Emma_1,4402.16,-2418.26,224.5,2208.4,510.49,-7710.01,-8143.65,-7199.52,-13134.77,RFQ_ST
2026-03-27,DEJIUJV6OH98,Alexander,CRB_Alexander_2,2211.36,-2262.2,-249.59,-300.43,-1208.81,-3776.66,5175.76,-4985.47,-110.14,BROKER
2026-03-27,CHDBDW2PCN98,Anya,CRB_Anya_1,302.69,-1144.58,483.89,-358.0,370.8,-4222.01,2430.37,-3851.21,-1778.84,SWEEP
2026-03-27,JP84AZYTJXE6,Andy,CRB_Andy_1,1020.23,-2528.17,23.39,-1484.55,1236.89,-4831.52,3847.58,-3594.63,-1231.6,SWEEP
2026-03-27,DEQ85JSG65K8,Taylor,CRB_Taylor_1,1474.73,-960.54,464.94,979.13,1412.26,6875.0,-4756.86,8287.26,4509.53,RFQ_ST
2026-03-27,SEHNF877VRE5,James,CRB_James_3,2281.52,-1075.49,330.3,1536.33,1291.3,5709.58,11554.65,7000.88,20091.86,BROKER
2026-03-27,JPIIUC039TE7,Taylor,CRB_Taylor_3,3510.57,-965.89,469.24,3013.92,1926.03,-1048.49,-1015.89,877.54,2875.57,SWEEP
2026-03-27,NLFSV871YZO5,Alexander,CRB_Alexander_1,3071.47,-2688.1,23.72,407.09,1829.52,-6893.78,11486.68,-5064.26,6829.51,RFQ_ST
2026-03-27,CH6QICATVAZ0,James,CRB_James_3,1944.03,-269.09,247.13,1922.07,-1430.18,3521.25,-2911.72,2091.07,1101.42,RFQ_LT
2026-03-27,FRCBLSKRT059,Andy,CRB_Andy_1,3784.24,-1632.23,39.29,2191.3,-1675.27,1575.91,2174.31,-99.36,4266.25,BROKER
2026-03-27,CHIRODXMO5B1,Anya,CRB_Anya_2,1080.93,-2777.64,364.04,-1332.67,-1829.33,6938.5,-8099.87,5109.17,-4323.37,SWEEP
2026-03-27,USOM5IGQPKI1,Andy,CRB_Andy_1,688.92,-1860.55,267.07,-904.56,1434.88,-60.28,6425.15,1374.6,6895.19,BROKER
2026-03-27,CH34DXTAD1I6,Emma,CRB_Emma_1,323.05,-994.18,327.17,-343.96,390.12,-10.38,1425.78,379.74,1461.56,SWEEP
2026-03-27,CHR56FAO72K8,Andy,CRB_Andy_2,1508.67,-2564.51,251.33,-804.51,459.4,673.43,9811.0,1132.83,10139.32,TRANSFER
2026-03-27,CHFK8UT0CVS8,James,CRB_James_3,4743.29,-244.4,-91.65,4407.24,140.94,-3322.75,119.71,-3181.81,1345.14,PT
2026-03-27,DECS4CC5O7U9,Taylor,CRB_Taylor_2,2812.42,-985.91,-8.35,1818.16,-831.82,1180.94,1555.29,349.12,3722.57,RFQ_LT
2026-03-27,SEBCXULJYLJ2,Andy,CRB_Andy_3,375.29,-1058.05,-219.89,-902.65,-1708.99,-9488.6,-4816.01,-11197.59,-16916.25,PT
2026-03-27,JPQ77AWUDTS2,Andy,CRB_Andy_3,2645.22,-2433.37,-496.14,-284.29,722.38,9660.55,4666.9,10382.93,14765.54,RFQ_LT
2026-03-27,CA55NF4ZW9X0,Taylor,CRB_Taylor_1,4838.26,-99.87,-20.33,4718.06,-1515.87,-7697.16,-1403.75,-9213.03,-5898.72,PT
2026-03-27,NLKX7EEDTJV5,Andy,CRB_Andy_1,2422.71,-892.48,140.65,1670.88,-1544.18,7365.62,-13854.61,5821.44,-6362.29,BROKER
2026-03-27,FRY4SJ6BW3B5,Alexander,CRB_Alexander_1,4050.54,-2810.65,-252.8,987.09,-220.03,5947.93,-3737.61,5727.9,2977.38,RFQ_ST
2026-03-27,DEWJ0TPAC568,Anya,CRB_Anya_2,2793.48,-2035.01,318.57,1077.04,48.26,-2561.28,-13734.35,-2513.02,-15170.33,TRANSFER
2026-03-27,US4UFEL62463,Alexander,CRB_Alexander_1,4293.23,-2575.31,-246.93,1470.99,1447.22,-3827.05,-9584.43,-2379.83,-10493.27,VOICE
2026-03-27,FRYMU5907IF2,Anya,CRB_Anya_1,2673.02,-2010.09,73.78,736.71,1462.89,3833.38,-10351.37,5296.27,-4318.39,PT
2026-03-27,AUA0L7253J21,Taylor,CRB_Taylor_3,4135.57,-2885.81,-153.43,1096.33,-995.07,-3992.06,6205.91,-4987.13,2315.11,UNTAGGED
2026-03-27,AU54I3QK2IA3,James,CRB_James_2,2947.4,-1267.03,-287.87,1392.5,-549.05,-8046.99,8634.67,-8596.04,1431.13,BROKER
2026-03-27,AUL58KXO9T71,Emma,CRB_Emma_2,2781.59,-734.76,-264.55,1782.28,-800.44,-7273.91,6060.62,-8074.35,-231.45,PT
2026-03-27,JPG8JDP0LVS6,Anya,CRB_Anya_1,1399.1,-1886.57,405.7,-81.77,715.25,-23.77,-14574.91,691.48,-13965.2,RFQ_ST
2026-03-27,SEGBPS3Y70H6,Anya,CRB_Anya_1,4040.06,-2461.67,-172.43,1405.96,-165.7,2270.85,-10849.38,2105.15,-7338.27,BROKER
2026-03-27,GB87WXE6SYL4,Andy,CRB_Andy_2,990.14,-155.31,419.14,1253.97,1275.57,-5408.86,2437.01,-4133.29,-442.31,UNTAGGED
2026-03-27,NLEP7Y6WKTA4,James,CRB_James_2,2209.08,-455.56,160.07,1913.59,-1675.8,7795.1,7200.55,6119.3,15233.44,UNTAGGED
2026-03-27,FRPUXQPHR622,Andy,CRB_Andy_3,4357.86,-943.37,190.96,3605.45,1994.14,6029.73,2712.63,8023.87,14341.95,RFQ_LT
2026-03-27,GBKXWD8IL3F0,Taylor,CRB_Taylor_1,927.26,-1356.93,211.59,-218.08,-460.92,-541.77,-813.25,-1002.69,-2034.02,UNTAGGED
2026-03-27,FR9W1Q5UZNO2,Alexander,CRB_Alexander_2,4185.67,-10.02,389.44,4565.09,493.4,-2038.54,10767.7,-1545.14,13787.65,VOICE
2026-03-27,US6452H2ZQU1,James,CRB_James_2,607.67,-850.52,-107.07,-349.92,-1064.35,-8123.86,-3571.39,-9188.21,-13109.52,UNTAGGED
2026-03-27,CHEQTUL1P366,Andy,CRB_Andy_1,1086.36,-1848.56,468.33,-293.87,-1886.19,-6168.36,-1741.72,-8054.55,-10090.14,TRANSFER
2026-03-27,NLQF5Q14J1R3,Emma,CRB_Emma_2,966.91,-1277.45,-99.5,-410.04,-51.21,-599.17,5217.11,-650.38,4156.69,BROKER
2026-03-27,JPPZIM6CFNF3,Alexander,CRB_Alexander_1,3181.11,-1196.08,431.45,2416.48,540.43,1603.59,-10903.94,2144.02,-6343.44,RFQ_LT
2026-03-27,GBOLQC3O18A9,Taylor,CRB_Taylor_2,4361.28,-1957.72,-496.24,1907.32,-1720.51,-4670.07,1829.22,-6390.58,-2654.04,SWEEP
2026-03-27,AUR7KO64T023,Emma,CRB_Emma_1,3022.86,-1053.32,355.32,2324.86,3.79,-408.97,-3170.83,-405.18,-1251.15,UNTAGGED
2026-03-27,CHHPBMYOFQE9,James,CRB_James_3,615.19,-822.82,-373.88,-581.51,1708.29,3385.5,14549.87,5093.79,19062.15,BROKER
2026-03-27,NLAOUAXEQBN3,Emma,CRB_Emma_1,3576.68,-2631.08,-391.7,553.9,238.93,-9404.45,12412.67,-9165.52,3801.05,RFQ_ST
2026-03-27,CHL1N13JCAT5,Anya,CRB_Anya_1,4417.49,-2011.91,36.48,2442.06,947.59,-1124.07,-9960.59,-176.48,-7695.01,TRANSFER
2026-03-27,FRX2X18HAFE1,James,CRB_James_3,1669.26,-2832.43,-298.54,-1461.71,378.76,1123.37,-13542.02,1502.13,-13501.6,RFQ_LT
2026-03-27,SE8QJNV8Z2F4,Emma,CRB_Emma_1,4819.59,-261.4,383.54,4941.73,1441.56,-3958.1,-14259.74,-2516.54,-11834.55,SWEEP
2026-03-27,GBU7U6N7HV33,Andy,CRB_Andy_1,1895.67,-2718.68,279.09,-543.92,-1304.27,1479.24,13487.09,174.97,13118.14,SWEEP
2026-03-27,GBZKY22UBTX1,Emma,CRB_Emma_1,1975.56,-537.53,0.39,1438.42,1437.84,-1547.19,-8432.67,-109.35,-7103.6,TRANSFER
2026-03-27,NLXAPRPN6QF2,Taylor,CRB_Taylor_1,3400.34,-1924.41,-3.32,1472.61,-1933.35,161.79,7111.77,-1771.56,6812.82,TRANSFER
2026-03-27,NL8J3TRP0J41,Anya,CRB_Anya_2,1699.78,-237.6,-117.72,1344.46,-623.35,-7045.92,-2872.59,-7669.27,-9197.4,RFQ_LT
2026-03-27,JP5IQVNB4GH4,Emma,CRB_Emma_1,3803.69,-249.92,-20.02,3533.75,127.26,-3368.52,12740.36,-3241.26,13032.85,VOICE
2026-03-27,CAKV5USGIOT3,Anya,CRB_Anya_1,3845.26,-2114.95,434.3,2164.61,-1189.51,-5428.14,10363.05,-6617.65,5910.01,BROKER
2026-03-27,CHXR2DHYLUR8,Taylor,CRB_Taylor_3,4338.2,-687.55,-85.45,3565.2,-220.92,-6636.42,-13373.41,-6857.34,-16665.55,RFQ_LT
2026-03-27,CAP0LZJJEGE8,Emma,CRB_Emma_2,3946.08,-1495.78,-438.3,2012.0,-1284.33,6006.4,-14202.28,4722.07,-7468.21,PT
2026-03-27,DEG0JV1V93K5,Anya,CRB_Anya_2,4568.29,-2513.21,-251.55,1803.53,644.67,-8660.42,13641.55,-8015.75,7429.33,BROKER
2026-03-27,DEKZEBBK7W11,Alexander,CRB_Alexander_2,3125.3,-341.48,50.04,2833.86,1121.33,-1181.09,6380.57,-59.76,9154.67,UNTAGGED
2026-03-27,USUQPGB7R3O1,Anya,CRB_Anya_1,1319.88,-1985.04,-115.23,-780.39,-1898.09,68.75,874.9,-1829.34,-1734.83,RFQ_LT
2026-03-27,SEWBFUK9E1V9,Emma,CRB_Emma_1,815.37,-2458.58,438.84,-1204.37,-1887.71,828.03,-11970.25,-1059.68,-14234.3,UNTAGGED
2026-03-27,FR1N6KVPUC81,Taylor,CRB_Taylor_2,1015.26,-1581.27,-15.38,-581.39,-1617.98,6576.02,12221.41,4958.04,16598.06,PT
2026-03-27,FRWJCITFOYQ0,Alexander,CRB_Alexander_2,390.76,-767.59,354.61,-22.22,-765.61,307.82,-1068.14,-457.79,-1548.15,UNTAGGED
2026-03-27,FRKK4CIJ2V23,Taylor,CRB_Taylor_2,1807.64,-2558.13,38.23,-712.26,-542.44,6676.42,13299.46,6133.98,18721.18,BROKER
2026-03-27,AUEIFJFC2V34,Anya,CRB_Anya_2,2864.64,-1675.05,-151.63,1037.96,-1759.69,3596.53,4127.95,1836.84,7002.75,TRANSFER
